,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,times,distance,res
12300,1,2,635136,0,1,1,7,1,0,120,0,2.642004773,0.075904193,0.791428571,114,230,1
12301,3,3,635170,0,4,0,9,1,0,120,0,1.744791667,0.022922243,0.5925,65,240,0
12302,1,2,635173,0,10,1,2,0,0,120,0,2.212598425,0.038501132,0.824285714,69,219,1
12303,1,2,635228,0,10,0,5,0,0,60,0,2.542056075,0.018598586,0.875714286,29,218,1
12304,1,2,635244,1,10,0,7,1,0,60,0,3.004784689,0.043030677,0.747142857,77,231,1
12305,1,2,635246,0,10,2,2,0,0,60,0,2.166666667,0.00260792,0.648333333,5,148,0
12306,1,2,635247,1,10,1,2,0,0,60,0,2,0.007892389,0.5875,30,223,1
12307,6,3,635279,0,1,2,2,0,0,30,0,2.153061224,0.014412189,0.675,26,260,1
12308,4,3,635325,1,0,2,4,0,0,30,0,4.318181818,0.058609567,0.785,63,267,1
12309,1,3,635328,1,3,2,0,0,0,90,0,1.678571429,0.009608126,0.543333333,25,250,0
12310,6,3,635334,0,0,2,5,0,0,30,0,3.071428571,0.005833505,0.775,16,178,1
12311,5,3,635410,1,8,0,3,0,0,150,1,2.650485437,0.018667216,0.518333333,18,119,0
12312,3,3,635418,1,0,0,3,1,0,60,0,3.635673624,0.131425434,0.715,113,261,0
12313,1,2,635432,1,10,0,1,1,0,60,0,2.449101796,0.028000824,0.5875,29,78,0
12314,1,2,635433,0,10,0,8,1,0,60,0,2.333333333,0.010019903,0.764285714,21,191,1
12315,1,2,635435,0,10,0,0,0,0,60,0,2.722689076,0.022167319,0.757142857,36,219,1
12316,1,3,635452,0,6,1,1,0,0,60,0,3.27173913,0.041246311,0.696666667,48,228,1
12317,1,2,635473,1,5,1,6,0,0,120,0,2.160714286,0.008235536,1,30,214,0
12318,6,2,635506,0,3,0,9,1,0,30,0,2.21969697,0.020039805,0.71,70,234,1
12319,4,2,635515,1,6,2,8,0,0,60,0,4.108108108,0.031226409,0,38,132,0
12320,1,3,635561,0,6,0,2,0,0,60,0,2.625,0.010019903,0.66,10,149,0
12321,2,3,635573,1,6,0,4,0,0,30,0,3.145238095,0.0905909,0.9925,110,268,1
12322,2,3,635711,1,1,1,8,1,0,60,0,5.635555556,0.086953538,0.805,71,240,1
12323,6,3,635719,0,0,0,4,1,0,30,0,2.392857143,0.013725894,0.85,42,267,1
12324,4,3,635720,1,9,0,4,0,0,30,0,4.107569721,0.070688354,0.82,70,235,1
12325,5,3,635751,1,3,2,2,0,0,60,0,3.273684211,0.042618901,0.698,70,266,0
12326,1,2,635771,0,4,0,1,0,0,60,0,2.222222222,0.005421728,0.705,22,203,1
12327,1,2,635773,0,10,0,2,0,0,60,0,2.319444444,0.011392492,0.855714286,17,212,1
12328,1,3,635777,0,10,0,2,0,1,60,0,3.574380165,0.059295862,0.51,64,237,1
12329,1,2,635788,0,10,0,1,1,0,60,0,2.357388316,0.047011187,0.884285714,62,231,1
12330,6,2,635813,0,11,2,1,0,0,30,0,1.2,0.000343147,0.73,8,190,1
12331,6,2,635885,1,8,2,0,0,0,30,0,1.5625,0.001647107,0.525,8,128,0
12332,1,3,635890,0,6,0,0,0,0,120,0,3.361623616,0.062452817,0.833333333,44,212,0
12333,5,3,635903,1,12,2,3,0,0,60,0,3.978947368,0.051815249,0.85,44,263,0
12334,1,3,635921,1,0,0,3,0,0,120,0,2.272727273,0.011941528,0.776666667,31,228,1
12335,1,3,635924,0,0,0,3,0,0,60,0,3.923076923,0.045432709,0.4,46,231,1
12336,4,3,635953,1,0,0,4,0,0,60,0,3.257861635,0.071031501,0.95,142,243,1
12337,5,3,635985,1,5,0,7,0,0,120,0,4.089552239,0.018735845,0.8,15,159,0
12338,3,3,635992,0,12,0,7,0,0,120,0,2.2,0.089767346,0.9175,189,248,1
12339,2,3,636000,1,7,0,9,0,0,30,0,4.293506494,0.113375884,0.7,124,264,1
12340,6,3,636018,0,5,2,0,0,0,30,0,4.56281407,0.062246929,0.84,70,230,1
12341,2,3,636124,1,1,4,5,1,0,60,0,4.846286701,0.192505662,0.967142857,231,228,1
12342,4,3,636124,1,1,4,5,1,0,60,0,3.62826087,0.114473955,0,231,228,1
12343,6,3,636282,0,7,2,8,0,0,30,1,3.436363636,0.01290234,0.65,20,229,1
12344,6,3,636283,0,3,0,3,0,0,30,0,2.951219512,0.008235536,0.773333333,27,230,1
12345,1,3,636302,0,6,0,4,1,0,60,1,3.356770833,0.088394757,0.836666667,138,241,1
12346,5,3,636314,1,6,1,1,0,0,60,0,4.664438503,0.23937959,0.794285714,153,269,1
12347,2,3,636364,1,11,2,1,0,0,90,0,3.474609375,0.122023197,0.86125,184,261,1
12348,3,3,636364,1,11,2,1,0,0,90,0,1.867834395,0.080433738,0,184,261,1
12349,2,3,636387,0,4,0,9,0,0,120,0,3.317365269,0.075972823,0.965,76,243,1
12350,5,3,636400,0,11,0,5,0,0,60,0,4.444717445,0.124082081,0.951666667,101,261,1
12351,5,3,636408,0,10,0,9,1,0,60,0,2.89261745,0.029510672,0.7,62,261,1
12352,2,3,636422,1,3,1,6,0,0,30,0,2.602150538,0.049756365,0.915,112,267,1
12353,3,3,636451,0,5,0,9,0,0,120,0,1.649350649,0.017363256,0.77,55,245,1
12354,4,3,636467,1,3,0,5,1,0,60,0,3.893687708,0.080365109,0.813333333,95,261,1
12355,5,3,636469,1,6,0,5,0,0,60,0,3.529080675,0.129023403,0.8825,116,261,1
12356,3,3,636484,1,5,0,4,0,0,60,0,2.537037037,0.028138082,0.835,47,240,1
12357,1,3,636525,0,6,0,5,0,0,60,0,2.339207048,0.036373619,0.816666667,48,239,1
12358,6,3,636554,0,11,0,6,0,0,30,0,3.975806452,0.033765699,0.825,36,225,1
12359,5,3,636565,1,1,2,2,0,0,90,0,3.117977528,0.038020726,0.81,58,264,1
12360,3,3,636594,1,8,0,6,0,0,70,0,2.28742515,0.052364285,0.945,86,238,1
12361,5,3,636656,1,0,0,1,0,0,120,0,3.676767677,0.099855878,0.8225,109,240,1
12362,5,3,636704,0,8,0,9,0,0,120,0,2.885714286,0.055383982,0.626666667,55,241,0
12363,2,3,636716,1,0,0,5,0,0,120,0,3.79245283,0.013725894,0.9,27,236,1
12364,2,3,636732,0,3,0,2,0,0,90,0,3.608247423,0.023951685,0.81,29,256,0
12365,2,3,636783,1,4,1,3,0,0,150,0,4.263779528,0.148582801,0.97,199,269,1
12366,5,3,636783,1,4,1,3,0,0,150,0,3.813261164,0.193329216,0,199,269,1
12367,5,3,636830,1,6,1,8,0,0,60,0,3.9,0.248850456,0.90625,177,267,1
12368,3,3,636875,0,0,0,3,1,0,120,0,2.157894737,0.01681422,0,29,259,1
12369,2,3,636996,1,6,0,5,0,0,90,1,3.603644647,0.108503191,0.9,161,265,1
12370,4,3,636996,1,6,0,5,0,0,90,1,3.313253012,0.113169995,0,161,265,1
12371,5,3,637004,0,4,2,2,0,0,60,0,3.576576577,0.163406767,0.748571429,129,268,1
12372,1,3,637063,0,8,0,7,0,0,60,0,4.686206897,0.09319882,0.533333333,54,235,1
12373,3,3,637064,1,3,0,9,0,0,60,0,1.598130841,0.01166701,0.9525,28,170,0
12374,6,3,637067,0,7,2,5,0,0,30,1,1.636363636,0.003637362,0.59,15,220,1
12375,2,3,637070,1,6,1,2,0,0,60,1,2.595505618,0.047491593,0.77,83,242,1
12376,5,3,637089,1,10,0,6,0,0,180,0,3.114035088,0.024294832,0.513333333,26,136,0
12377,4,3,637123,1,10,0,8,0,0,60,0,4.38538206,0.09052227,0.956666667,103,262,1
12378,6,3,637203,0,8,2,8,0,0,30,0,2.432432432,0.018461327,0.833333333,36,228,1
12379,6,3,637206,0,7,0,7,1,0,30,0,6.048192771,0.034383364,0.745,50,267,1
12380,1,3,637238,0,7,1,1,1,0,120,0,3.142857143,0.040697275,0.413333333,49,237,1
12381,6,3,637280,1,11,2,3,0,0,30,0,3.510869565,0.022098689,0.72,66,257,1
12382,3,3,637347,0,9,2,6,0,0,60,0,2.066037736,0.014961224,0.605,40,239,0
12383,1,3,637348,0,5,0,0,0,0,120,0,1.678571429,0.003156956,0.476666667,13,141,0
12384,5,3,637358,1,10,2,1,0,0,120,0,3.26875,0.071717796,0.845,96,264,1
12385,1,3,637370,0,6,0,2,1,0,60,0,3.098039216,0.043305195,0.733333333,71,236,1
12386,3,3,637374,1,11,0,8,0,0,120,0,2.857142857,0.016402443,0.6875,36,220,0
12387,1,3,637382,1,1,1,4,0,0,120,0,2.588235294,0.002951067,0.883333333,20,250,1
12388,1,3,637388,0,8,2,5,0,0,60,0,4.397260274,0.110081669,0.52,108,258,0
12389,4,3,637401,1,8,1,8,1,0,60,0,3.357487923,0.095326333,0.936666667,112,261,1
12390,1,3,637414,0,11,0,6,1,0,60,0,2.82962963,0.052364285,0.8,100,253,1
12391,6,3,637468,0,9,2,0,0,0,30,0,3.470967742,0.036854025,0.816666667,46,214,1
12392,6,3,637496,0,8,2,7,1,0,30,0,7.044776119,0.06471759,0.833333333,48,225,1
12393,5,3,637509,0,2,2,8,0,0,150,0,2.767295597,0.030128337,0.546666667,26,246,0
12394,4,3,637528,1,3,0,3,1,0,60,0,4.296774194,0.045638597,0.76,27,44,0
12395,5,3,637563,1,1,0,8,0,0,120,0,4.156862745,0.058129161,0.9025,22,108,0
12396,5,3,637582,1,0,1,1,1,0,90,0,3.310344828,0.07240409,0.5175,111,254,0
12397,1,3,637586,0,11,0,9,0,0,60,0,2.560344828,0.040697275,0.623333333,92,254,1
12398,4,3,637624,1,6,1,8,0,0,150,0,3.194244604,0.030402855,0.75,43,234,1
12399,2,3,637691,1,1,0,8,0,0,90,0,3.260162602,0.027451788,0.538571429,89,239,0
12400,3,3,637691,1,1,0,8,0,0,90,0,1.925233645,0.014069041,0,89,239,1
12401,2,3,637708,1,0,1,7,0,0,120,0,4.587677725,0.066364697,0.933333333,131,233,1
12402,1,3,637715,1,8,2,5,1,0,60,0,2.147208122,0.028961636,0.32,72,242,1
12403,6,3,637722,0,11,0,6,1,0,30,0,2.551724138,0.030402855,0.916666667,55,223,1
12404,5,3,637788,1,1,2,1,0,0,60,1,2.194690265,0.016951479,0.67,14,53,0
12405,1,3,637810,0,0,2,8,1,0,60,0,4.071038251,0.051060325,0.343333333,65,246,1
12406,1,3,637815,0,10,1,6,1,0,60,0,3.8,0.089904605,0.86,106,257,1
12407,1,3,637820,0,10,2,6,1,0,90,0,3.280254777,0.035275547,0.333333333,20,152,0
12408,1,3,637867,0,10,2,4,1,0,60,0,4.347826087,0.034246105,0,15,106,0
12409,1,3,637903,0,10,2,9,0,0,60,0,4.514285714,0.021618283,0.85,12,164,1
12410,5,3,637939,1,9,0,0,0,0,150,0,2.680672269,0.043716972,0.39,30,227,0
12411,5,3,637980,0,6,1,4,0,0,60,0,3.930851064,0.152082904,0.8,123,269,1
12412,6,3,637993,0,8,2,1,0,0,30,0,1.851851852,0.003362844,0.5,6,92,0
12413,6,3,638007,0,0,2,2,1,0,30,0,2.921568627,0.010157161,0.5,54,232,1
12414,2,3,638018,1,8,0,2,0,0,60,0,3.060810811,0.03102052,0.947142857,91,261,1
12415,4,3,638018,1,8,0,2,0,0,60,0,3.286458333,0.043236566,0,91,261,1
12416,5,3,638034,1,6,0,6,0,0,120,0,3.690756303,0.150641686,0.815714286,114,241,1
12417,3,3,638131,1,5,0,3,0,0,90,0,2.144736842,0.011117974,0.676666667,26,124,0
12418,3,3,638202,1,0,2,1,0,0,120,0,2.728395062,0.015098483,0.6175,30,142,0
12419,6,3,638228,0,1,2,9,1,0,30,0,2.331210191,0.025049756,0.8925,58,267,1
12420,2,3,638254,0,6,0,3,0,0,120,0,3.994252874,0.047628852,0.833333333,74,255,1
12421,4,3,638257,1,0,0,2,0,0,60,0,2.993464052,0.031363668,0.825,37,235,0
12422,3,3,638384,0,10,2,6,0,0,60,1,3.00297619,0.069178505,0.8675,126,240,1
12423,5,3,638411,1,11,0,3,0,0,60,0,4.852963818,0.432571546,0.875714286,165,253,1
12424,6,3,638503,1,11,3,0,0,0,30,0,2.28125,0.004941322,0.7,18,171,0
12425,5,3,638515,1,11,2,9,0,0,90,0,4.352941176,0.040560016,0.7675,44,240,1
12426,4,3,638604,1,6,2,6,0,0,90,0,4.514991182,0.175622812,0.873333333,116,269,1
12427,5,3,638655,1,7,0,4,0,0,90,0,3.670103093,0.170956009,0.858,139,269,1
12428,6,3,638699,0,8,0,3,0,0,30,0,2.434977578,0.037197172,0.745,68,256,1
12429,1,3,638756,0,3,0,2,0,0,120,0,2.222222222,0.008166907,0.75,28,235,1
12430,5,3,638831,1,12,2,6,0,0,90,0,3.574545455,0.067394139,0.636666667,43,199,0
12431,4,3,638970,1,0,0,3,0,0,60,0,2.801652893,0.023196761,0.73,38,264,1
12432,1,3,638997,0,6,2,2,1,0,60,1,3.542087542,0.072129572,0.646666667,67,237,1
12433,4,3,639012,0,5,0,7,0,0,150,0,3.561604585,0.085237801,0,113,261,1
12434,5,3,639028,0,3,2,1,0,0,90,0,3.230347349,0.121199643,0.686666667,117,254,1
12435,6,3,639181,0,12,0,1,0,0,30,0,3.37037037,0.018667216,0.7,30,259,1
12436,5,3,639231,1,3,2,4,0,0,120,0,3.27593819,0.101777503,0.858,104,264,1
12437,4,3,639243,1,3,0,7,0,0,60,0,4.740310078,0.083865212,0.746666667,41,155,0
12438,6,3,639251,1,5,2,0,0,0,30,0,2.710743802,0.022441837,0.675,79,259,1
12439,4,3,639253,0,8,1,7,0,0,60,0,3.745454545,0.056482053,0.933333333,74,233,1
12440,3,3,639514,0,4,1,5,1,0,120,0,2.020992366,0.072609979,0.825,138,262,1
12441,1,3,639663,0,2,2,6,0,0,60,0,1.916666667,0.004666804,0.72,14,214,1
12442,1,3,639724,0,1,2,2,0,0,90,0,3.061433447,0.061492005,0.916666667,84,254,1
12443,3,3,639766,0,5,0,7,0,0,60,0,1.867368421,0.06080571,0.775,146,261,1
12444,4,3,640109,1,3,3,9,1,0,90,0,3.920792079,0.02710864,0.63,24,59,0
12445,3,3,640178,0,1,0,0,0,0,60,0,1.830434783,0.028824377,0.6525,102,260,0
12446,1,3,640225,0,10,2,1,0,0,60,0,3.390041494,0.056001647,0.763333333,69,239,1
12447,4,3,640307,1,6,2,4,0,0,60,0,3.078034682,0.073021756,0.823333333,92,235,0
12448,5,3,640329,0,3,0,6,0,0,180,0,3.578241431,0.164710727,0.86,125,262,1
12449,1,3,640425,0,11,0,4,0,0,60,0,3.251908397,0.029167525,0.833333333,36,237,1
12450,5,3,640429,1,5,0,2,0,0,90,0,5.697976879,0.270537369,0.9675,134,268,1
12451,1,3,640455,1,2,0,9,1,0,60,0,1.733333333,0.001715737,0.716666667,17,223,0
12452,6,3,640505,0,6,1,8,0,0,30,0,3.98136646,0.08791435,0.833333333,129,241,1
12453,1,3,640701,1,2,2,3,1,0,60,0,2.465116279,0.014480818,0.776666667,30,236,1
12454,5,3,640711,0,10,2,9,1,0,90,1,4.481099656,0.178917027,0.83375,136,261,1
12455,5,3,640752,1,5,1,4,0,0,60,0,5.087542088,0.103630499,0.52,106,246,1
12456,1,3,640753,1,5,2,9,0,0,60,0,1.878787879,0.004186398,0.406666667,16,200,0
12457,2,3,640773,1,9,2,9,0,0,150,1,4.16039604,0.144121886,0.6575,198,254,1
12458,3,3,640773,1,9,2,9,0,0,150,1,1.962075848,0.067394139,0,198,254,0
12459,3,3,640836,0,8,2,8,0,0,120,0,1.815068493,0.01811818,0.93,48,240,1
12460,5,3,640848,0,11,2,2,0,0,90,0,2.805429864,0.042481642,0.866666667,52,259,1
12461,5,3,640892,1,5,0,1,1,0,60,1,3.399350649,0.071786425,0.832,84,240,1
12462,5,3,640913,1,11,2,7,0,0,90,0,2.731481481,0.020177064,0.836666667,24,227,1
12463,3,3,640942,1,1,0,8,1,0,60,0,2.765372168,0.117219134,0.945,143,258,1
12464,3,3,640975,1,8,0,4,0,0,60,0,2.551232166,0.134925537,0.865,183,262,1
12465,3,3,640982,1,6,0,2,0,0,60,0,2.726937269,0.050648548,0.726666667,92,242,1
12466,5,3,641085,1,5,0,5,0,0,90,0,2.302013423,0.023471279,0.7,33,198,0
12467,6,3,641112,0,8,0,4,0,0,30,1,2.339622642,0.008441425,0.325,29,230,1
12468,4,3,641116,1,8,2,6,1,0,60,0,3.401685393,0.083041658,0.97,86,255,1
12469,5,3,641137,1,0,2,6,1,0,60,0,3.078726968,0.126072335,0.905,168,269,1
12470,4,3,641200,1,6,1,1,0,0,60,0,3.46011396,0.166632352,0.943333333,168,262,1
12471,3,3,641253,0,0,2,0,0,0,120,0,2.242424242,0.060874339,0.65,116,254,1
12472,5,3,641309,1,11,0,1,1,0,60,0,4.528037383,0.132935282,0.835,91,250,1
12473,5,3,641311,1,7,2,4,1,0,60,0,4.121516165,0.253654519,0.871428571,143,244,1
12474,3,3,641315,0,3,0,1,0,0,90,0,3.873015873,0.28460641,0.785,223,261,1
12475,2,3,641363,1,4,0,6,0,0,120,0,2.776470588,0.016127925,0.745714286,51,239,1
12476,5,3,641401,1,5,0,8,0,0,60,0,4.819338422,0.129915586,0.85375,86,240,1
12477,5,3,641433,1,7,2,5,0,0,60,0,2.7375,0.045020932,0.72,40,135,0
12478,6,3,641434,0,0,2,3,0,0,30,0,2.580645161,0.016402443,0.525,59,236,1
12479,6,3,641452,0,8,2,1,0,0,30,0,1.5625,0.001647107,0.53,7,174,0
12480,5,3,641461,1,0,2,8,0,0,60,0,3.202453988,0.071580537,0.89,98,264,1
12481,5,3,641470,1,5,2,0,0,0,60,0,2.932291667,0.038569762,0.593333333,26,122,0
12482,6,3,641535,0,3,2,1,0,0,30,0,2.674418605,0.00782376,0.6,7,146,0
12483,5,3,641547,1,7,2,3,0,0,90,0,3.12605042,0.050991696,0.858,49,266,1
12484,4,3,641566,1,8,2,6,0,0,60,0,3.407582938,0.049275959,0.976666667,52,255,1
12485,1,3,641616,0,10,0,9,0,0,60,0,4.170212766,0.026834123,0.793333333,36,217,1
12486,6,3,641766,0,9,2,3,1,0,30,0,2.333333333,0.001852996,0,1,0,0
12487,1,3,641840,1,2,0,9,0,0,60,0,2.571428571,0.038226615,0.69,73,252,1
12488,4,3,641881,1,3,2,1,0,0,60,1,3.901408451,0.018941734,0.65,18,63,0
12489,3,3,641896,0,6,0,2,1,0,60,0,2.098130841,0.030746002,0.8225,62,239,1
12490,4,3,641899,1,9,2,2,0,0,30,0,3.56097561,0.060050786,0.9,73,257,1
12491,5,3,641914,1,10,0,2,1,0,60,0,4.89055794,0.312744492,0.87375,151,268,1
12492,5,3,642056,1,11,0,5,0,0,60,0,3.064267352,0.081737698,0.942,77,251,1
12493,4,3,642066,1,9,0,1,0,0,90,0,5.388888889,0.019902546,0.67,10,139,0
12494,1,3,642067,0,7,2,6,1,0,60,0,3.104166667,0.040834534,0.43,43,234,1
12495,1,3,642083,0,7,0,5,0,0,60,0,3.757142857,0.054080022,0.526666667,90,262,1
12496,1,3,642122,0,6,1,1,1,0,60,0,14.53,0.09964999,0.766666667,17,145,1
12497,3,3,642139,1,3,2,4,0,0,60,0,2.25984252,0.019628028,0.5975,47,241,1
12498,6,3,642196,0,5,0,0,0,0,30,0,3.238095238,0.009264978,0.745,8,193,0
12499,3,3,642310,1,1,1,1,1,0,60,0,2.890052356,0.113581772,0.815,173,250,1
12500,4,3,642342,1,10,0,5,0,0,60,0,9.225721785,0.241163956,0.91,117,268,1
12501,1,3,642405,0,9,0,6,1,0,60,0,3.126637555,0.049070071,0.606666667,88,236,1
12502,3,3,642443,1,7,0,2,0,0,60,0,3.493693694,0.133003912,0.9375,122,260,1
12503,5,3,642448,1,8,2,2,0,0,120,0,4.319148936,0.125317411,0.923333333,112,251,1
12504,5,3,642449,0,8,2,7,0,0,90,0,2.356573705,0.081120033,0.593333333,108,266,1
12505,3,3,642474,0,8,0,8,1,0,60,0,4.736842105,0.38288381,0.945,234,254,1
12506,5,3,642493,1,10,2,5,0,0,60,0,5.015009381,0.183377942,0.906666667,87,269,1
12507,5,3,642498,1,3,0,3,0,0,60,0,3.719123506,0.12806259,0.9,117,268,1
12508,3,3,642501,1,7,0,2,0,0,90,0,1.902892562,0.063139112,0.935,160,262,1
12509,6,3,642528,1,8,0,8,0,0,40,1,2.917647059,0.033971587,0.65,48,257,1
12510,5,3,642536,0,4,2,3,1,0,60,0,2,0.001441219,0,3,40,0
12511,5,3,642551,1,3,0,3,1,0,60,0,3.254814815,0.150710315,0.7725,144,257,1
12512,6,3,642561,0,1,2,9,0,0,30,0,2.367346939,0.015853407,0.866666667,42,243,1
12513,6,3,642590,0,3,2,0,0,0,30,0,1.666666667,0.000274518,0,1,0,0
12514,2,3,642591,1,0,2,6,1,0,60,0,3.080696203,0.133552948,0.93,241,233,1
12515,4,3,642591,1,0,2,6,1,0,60,0,3.011864407,0.121885938,0,241,233,1
12516,1,3,642595,0,8,0,6,1,0,60,0,4.397402597,0.116121062,0.85,116,238,1
12517,1,3,642600,0,11,2,3,1,0,90,0,3.611464968,0.03884428,0.426666667,31,235,1
12518,3,3,642625,1,0,0,9,0,0,120,1,2.360902256,0.021481024,0.825,19,186,0
12519,4,3,642627,1,3,0,5,0,0,90,0,2.166666667,0.000823554,0,2,34,0
12520,4,3,642656,1,9,0,1,0,0,60,0,2.777251185,0.120581978,0.95,205,266,1
12521,1,3,642698,0,1,2,9,1,0,60,0,4.856540084,0.07892389,0.786666667,70,237,1
12522,5,3,642740,1,11,0,8,0,0,60,0,4.232365145,0.209937547,0.958,171,268,1
12523,5,3,642750,1,3,1,0,1,0,90,0,3.316596932,0.163132249,0.917142857,123,255,1
12524,2,3,642817,0,0,0,8,0,0,120,0,4.711111111,0.029030266,0.915,32,241,1
12525,2,3,642838,0,12,0,9,0,0,90,0,4.157894737,0.102944204,0.81625,118,238,1
12526,4,3,642839,0,11,2,0,0,0,150,0,3.849315068,0.057786013,0.528,78,235,0
12527,5,3,642840,1,11,2,3,0,0,120,1,4.546845124,0.163132249,0.721666667,65,136,0
12528,2,3,642850,1,10,0,4,0,0,60,0,3.226666667,0.049756365,0.88,55,267,1
12529,5,3,642872,1,1,2,1,1,0,90,0,4.240343348,0.271155034,0.834285714,209,267,1
12530,6,3,642879,0,3,2,1,0,0,30,1,3.657894737,0.019010363,0.475,38,265,0
12531,6,3,642883,1,12,0,9,0,0,30,0,2.878378378,0.043785602,0.8475,85,232,1
12532,2,3,642902,0,3,0,9,0,0,60,0,3.569536424,0.073913939,0.7025,82,267,1
12533,6,3,642905,0,5,2,4,0,0,30,0,2.789667897,0.051815249,0.78,95,268,1
12534,5,3,642909,1,5,0,5,0,0,120,0,4.080882353,0.038020726,0.6025,49,241,1
12535,6,3,642949,1,3,2,2,0,0,30,0,2.985294118,0.013863153,0.725,24,228,1
12536,6,3,642953,0,1,2,3,0,0,30,0,2.289855072,0.010774827,0.76,68,229,1
12537,6,3,642968,0,6,2,3,0,0,30,0,3.268817204,0.020794729,0.816666667,26,246,1
12538,1,3,642988,0,3,2,9,0,0,60,0,1.818181818,0.00130396,0,4,29,0
12539,6,3,642989,0,0,2,5,1,0,30,0,2.5,0.008853202,0.81,33,257,1
12540,3,3,643006,1,0,0,7,0,0,120,1,2.135036496,0.04007961,0.8925,108,256,1
12541,3,3,643036,0,6,2,0,0,0,60,0,3.25210084,0.026490975,0.8225,60,240,1
12542,5,3,643069,1,5,0,6,0,0,90,0,2.232258065,0.047422963,0.63,69,240,1
12543,4,3,643077,1,12,0,5,1,0,60,0,3.517241379,0.069933429,0.943333333,105,257,1
12544,4,3,643118,1,8,1,4,0,0,60,0,4.270805812,0.221810445,0.943333333,176,256,1
12545,3,3,643126,0,0,0,7,0,0,60,0,3.06232687,0.151671128,0.825,169,262,1
12546,1,3,643172,0,3,1,1,1,0,120,0,4.187866928,0.146798435,0.453333333,133,248,1
12547,3,3,643199,1,1,1,6,1,0,120,0,2.590361446,0.029442042,0.6125,108,239,0
12548,6,3,643206,0,9,0,0,0,0,30,0,2.810810811,0.0142063,0.58,32,240,1
12549,1,3,643208,0,9,2,6,1,0,60,0,3.750902527,0.071237389,0.763333333,68,235,1
12550,5,3,643220,1,1,1,3,0,0,60,0,3.244444444,0.050030883,0.943333333,37,252,1
12551,4,3,643267,1,10,0,9,0,0,60,0,3.831683168,0.079610185,0.673333333,106,261,1
12552,4,3,643270,1,11,2,3,0,0,60,0,4.02970297,0.055795759,0.87,67,242,1
12553,3,3,643280,1,9,0,3,1,0,60,0,2.622222222,0.024226203,0.7425,83,253,1
12554,3,3,643285,1,6,0,6,0,0,60,0,2.227737226,0.104659941,0.9125,132,257,1
12555,1,3,643321,0,5,1,6,1,0,120,0,3.606451613,0.038295244,0.853333333,47,242,1
12556,6,3,643323,0,8,0,2,0,0,30,0,2.392156863,0.008304166,0.6,23,229,1
12557,1,3,643354,0,10,0,3,0,0,60,0,3.769736842,0.039256057,0.84,55,234,1
12558,5,3,643372,0,5,0,2,0,0,60,0,2.35828877,0.030196967,0.76,25,121,0
12559,2,3,643404,0,6,1,3,0,0,60,0,2.848101266,0.015373001,0.788333333,38,166,0
12560,4,3,643404,0,6,1,3,0,0,60,0,4.595092025,0.051334843,0,38,166,0
12561,6,3,643406,0,12,0,1,0,0,30,0,2.444444444,0.007480612,0.84,33,244,1
12562,4,3,643416,1,0,0,2,0,0,90,0,2.874635569,0.067600027,0.86,102,246,0
12563,4,3,643434,1,3,1,0,1,0,60,1,3.268292683,0.027520417,0.575,52,253,1
12564,4,3,643457,1,0,2,7,2,0,60,0,3.095623987,0.131013657,0.866666667,114,245,1
12565,5,3,643466,1,4,1,4,0,0,60,0,3.668246445,0.159288999,0.95375,135,265,1
12566,4,3,643481,1,5,2,0,0,0,90,0,4.683840749,0.13719031,0.846666667,90,172,0
12567,4,3,643484,0,6,1,9,0,0,60,0,3.763990268,0.10610116,0.813333333,96,269,1
12568,5,3,643502,1,8,0,8,0,0,120,0,3.831223629,0.062246929,0.83,78,259,1
12569,4,3,643510,1,10,0,5,0,0,60,0,3.175159236,0.068354952,0.825,111,269,1
12570,6,3,643529,1,5,2,0,0,0,30,1,1.857142857,0.000823554,0.25,9,220,0
12571,4,3,643531,1,12,2,4,0,0,60,0,3.753393665,0.11378766,0.906666667,166,269,1
12572,2,3,643568,1,10,0,0,0,0,120,0,6.013986014,0.058952714,0.89,39,231,1
12573,1,3,643587,0,10,2,9,0,0,60,0,4.725,0.103699128,0.48,82,261,1
12574,5,3,643591,1,9,0,2,0,0,60,0,4.216056671,0.245007206,0.877142857,146,247,1
12575,4,3,643644,1,5,2,6,0,0,60,0,2,0.002813808,0,3,12,0
12576,5,3,643653,0,8,0,4,0,0,60,1,3.653395785,0.106993343,0.79,110,268,1
12577,5,3,643696,1,9,2,3,0,0,120,0,4.095360825,0.108983598,0.663333333,79,139,0
12578,4,3,643705,1,1,0,9,0,0,90,0,4.2921875,0.188456523,0.946666667,143,267,1
12579,3,3,643729,1,3,0,0,0,0,60,0,1.864864865,0.033079404,0.9325,82,262,1
12580,5,3,643751,1,7,1,4,1,0,60,0,3.87063655,0.258664471,0.862857143,190,256,1
12581,5,3,643754,0,7,1,2,0,0,60,0,4.576962283,0.308077689,0.892857143,191,269,1
12582,2,3,643757,1,11,1,0,0,0,120,0,2.016666667,0.008235536,0.57,39,203,0
12583,2,3,643758,1,9,0,2,0,0,120,0,3.274678112,0.052295656,0.63875,106,252,0
12584,3,3,643758,1,9,0,2,0,0,120,0,1.906832298,0.021000618,0,106,252,1
12585,4,3,643770,1,6,1,1,0,0,90,0,3.494505495,0.021755542,0.738,36,229,0
