,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,res
13169,2,3,649868,1,3,0,3,0,0,90,0,3.2049689439999995,0.035344177000000004,0.875,1
13170,3,3,649880,1,1,0,0,0,0,60,0,1.696629213,0.01029442,0.76,1
13171,1,3,649905,0,6,1,1,0,0,60,0,3.3568904589999997,0.06512936700000001,0.75,1
13172,4,3,649943,1,5,0,4,1,0,30,0,3.8910891089999997,0.053874134000000004,0.75,1
13173,3,3,649949,1,3,0,3,0,0,60,0,1.586956522,0.009951273,0.7,1
13174,5,3,649952,1,4,2,1,0,0,60,0,3.3326790969999998,0.23299704899999998,0.8916666670000001,1
13175,1,3,649962,0,5,2,7,0,0,60,0,3.586206897,0.085580948,0.47333333299999997,1
13176,5,3,649979,1,12,0,6,0,0,120,0,3.157894737,0.053462357,0.884,1
13177,6,3,650023,0,5,2,0,0,0,30,1,2.760416667,0.01811818,0.44,0
13178,4,3,650027,1,0,2,8,0,0,60,0,3.123745819,0.064031295,0.87,1
13179,5,3,650031,0,5,2,2,0,0,120,0,3.563275434,0.098483289,0.656666667,0
13180,5,3,650048,1,8,2,7,0,0,120,0,2.387096774,0.0050099509999999995,0.72,0
13181,1,3,650050,0,0,2,9,0,0,60,0,1.838709677,0.00384325,0.0,0
13182,3,3,650091,0,1,0,8,0,0,90,0,2.217391304,0.017431885,0.91,1
13183,2,3,650099,1,8,1,3,0,0,60,0,3.1590909089999997,0.028549859,0.7775,1
13184,2,3,650105,1,6,2,6,0,0,60,0,3.166666667,0.01297097,0.51,0
13185,5,3,650108,0,1,0,4,0,0,120,0,4.129323308,0.18838789399999997,0.8,1
13186,1,3,650114,0,5,0,0,1,0,60,0,3.0827586210000004,0.030608742999999997,0.62,1
13187,2,3,650145,1,10,2,1,0,0,60,0,3.511415525,0.052707433,0.691666667,0
13188,4,3,650145,1,10,2,1,0,0,60,0,3.2984496119999998,0.05833504900000001,0.0,0
13189,5,3,650160,1,10,2,1,0,0,120,0,4.240204428999999,0.17075012,0.9057142859999999,1
13190,1,3,650161,0,0,0,3,0,0,60,0,2.633540373,0.029030266000000002,0.8733333329999999,1
13191,4,3,650164,1,6,1,8,0,0,30,0,4.15,0.051197584000000004,0.985,1
13192,3,3,650232,1,12,0,7,0,0,60,0,2.16,0.011049345,0.686666667,0
13193,1,3,650247,0,7,0,7,1,0,60,0,2.507772021,0.033148034,0.856666667,1
13194,5,3,650251,1,1,0,9,0,0,60,0,4.542586751,0.19758424300000002,0.85,1
13195,1,3,650269,0,12,2,4,0,0,120,0,2.9417475730000002,0.041520829,0.41333333299999997,1
13196,2,3,650271,1,4,1,0,1,0,120,0,2.753246753,0.014480818000000001,0.726666667,0
13197,3,3,650271,1,4,1,4,1,0,120,0,1.744680851,0.011186604,0.0,0
13198,3,3,650279,0,11,0,6,0,0,120,0,2.75,0.035412806,0.875,1
13199,6,3,650316,1,3,2,9,1,0,30,0,2.08,0.003500103,0.45,0
13200,4,3,650330,1,9,2,3,0,0,60,0,4.853046595,0.185779974,0.86,1
13201,2,3,650341,0,3,0,2,0,0,150,0,4.308139535,0.050785807,0.5642857139999999,0
13202,4,3,650341,0,3,0,2,0,0,150,0,4.592814371,0.052570174000000004,0.0,1
13203,2,3,650370,0,6,1,9,0,0,90,0,3.413721414,0.112620959,0.877142857,1
13204,3,3,650376,1,2,1,1,0,0,60,0,1.9625,0.053805504000000004,0.8475,1
13205,3,3,650420,1,6,2,6,0,0,120,0,1.773722628,0.016608332,0.72,1
13206,5,3,650424,1,11,2,0,0,0,120,0,4.184946237,0.13348431800000002,0.81,1
13207,1,3,650433,0,6,0,1,0,0,120,0,2.681415929,0.0207261,0.41666666700000005,0
13208,3,3,650442,1,10,1,8,0,0,60,0,2.6896551719999997,0.037403061,0.8375,1
13209,4,3,650471,1,1,0,9,0,0,60,0,3.464589235,0.08386521200000001,0.913333333,1
13210,5,3,650473,1,11,0,0,0,0,60,0,3.712166172,0.171642303,0.8716666670000001,1
13211,3,3,650478,1,7,0,7,0,0,60,0,1.533333333,0.009402236999999999,0.8825,1
13212,6,3,650503,0,9,2,9,0,0,30,0,2.713235294,0.025255645,0.7566666670000001,1
13213,4,3,650504,1,6,0,6,0,0,40,0,4.519774011,0.054834945999999996,0.8733333329999999,1
13214,2,3,650511,1,8,0,6,1,0,60,0,3.1013513510000004,0.06293322400000001,0.97,1
13215,1,3,650517,0,3,2,1,0,0,120,0,2.444444444,0.0014412189999999999,0.0,0
13216,4,3,650533,1,1,0,2,1,0,30,0,4.836065574,0.060668451,0.783333333,1
13217,5,3,650543,1,9,0,3,0,0,60,0,4.9130434780000005,0.023196761,0.835,0
13218,1,3,650548,0,6,2,0,0,0,60,0,1.0,0.0,0.0,0
13219,1,3,650565,0,2,2,4,0,0,60,0,2.71641791,0.024912497000000002,0.663333333,0
13220,5,3,650570,1,12,1,6,0,0,120,0,3.538461538,0.104110905,0.6083333329999999,1
13221,4,3,650592,1,11,2,5,0,0,30,0,3.92,0.087365315,0.905,1
13222,1,3,650606,0,11,3,9,0,0,60,0,3.09375,0.074668863,0.51,1
13223,6,3,650630,1,11,2,2,1,0,30,0,1.0,0.0,0.0,0
13224,3,3,650642,1,11,0,2,0,0,70,0,1.9040000000000001,0.016265184,0.875,1
13225,6,3,650652,0,1,2,9,0,0,30,0,2.741176471,0.015922037,0.825,1
13226,3,3,650684,1,8,0,9,0,0,90,0,1.97972973,0.04014824,0.895,1
13227,6,3,650698,0,9,2,0,1,0,30,0,3.518324607,0.046050374000000005,0.78,1
13228,3,3,650711,1,2,2,1,1,0,60,0,2.3015267180000003,0.041314941,0.5,0
13229,5,3,650716,1,3,0,6,1,0,120,0,2.8367346939999996,0.009470867,0.58,0
13230,4,3,650734,1,5,0,4,0,0,60,0,3.5220588239999997,0.032804886,0.91,1
13231,6,3,650751,0,1,2,4,0,0,30,0,1.8235294119999998,0.002058884,0.6,1
13232,5,3,650758,1,12,2,1,1,0,120,0,2.948148148,0.027245899,0.6,0
13233,4,3,650816,1,10,0,9,0,0,60,0,4.285714286,0.032873516,0.795,1
13234,5,3,650861,0,6,4,7,0,0,60,0,3.5733333330000003,0.018324068,0.716666667,0
13235,2,3,650863,0,4,0,6,0,0,60,0,3.742372881,0.227232173,0.9925,1
13236,5,3,650866,1,10,0,2,1,0,60,0,4.96353167,0.35488298700000004,0.84375,1
13237,6,3,650901,0,7,2,8,1,0,30,0,3.894736842,0.015167113000000001,0.85,1
13238,5,3,650923,1,9,0,2,0,0,60,0,2.314102564,0.024706608999999997,0.656666667,1
13239,1,3,650953,0,8,2,4,1,0,60,0,2.612903226,0.005490358000000001,0.36,0
13240,3,3,650957,1,12,0,4,0,0,60,0,1.523076923,0.0067256880000000005,0.765,1
13241,1,3,650958,0,9,2,1,0,0,60,0,4.380403458,0.104248164,0.7466666670000001,1
13242,5,3,650960,1,0,0,6,0,0,60,0,2.229357798,0.016608332,0.5033333329999999,1
13243,1,3,650979,0,9,0,0,0,0,60,0,3.619047619,0.052089767,0.296666667,1
13244,4,3,650987,1,0,0,6,0,0,60,0,3.5728155339999996,0.025187015,0.825,1
13245,3,3,650993,1,6,2,6,0,0,60,1,1.64806867,0.026285087000000002,0.6575,1
13246,4,3,651015,1,7,0,4,0,0,30,0,4.759493671,0.051540732,0.826666667,1
13247,1,3,651027,0,3,0,7,0,0,60,0,1.8918918919999999,0.014343558999999999,0.253333333,1
13248,5,3,651040,1,7,0,5,0,0,120,0,2.21875,0.034040217000000005,0.745,1
13249,2,3,651058,1,3,0,8,1,0,90,0,3.8,0.00775513,0.78,0
13250,3,3,651058,1,3,0,8,1,0,90,0,1.45,0.001921625,0.0,0
13251,1,3,651065,0,9,2,5,0,0,60,0,2.8341463410000003,0.039805092,0.74,1
13252,1,3,651087,0,5,0,0,0,0,60,0,2.366666667,0.004804063,0.0,0
13253,3,3,651120,0,4,4,2,0,0,90,0,2.474006116,0.055452611,0.7825,1
13254,5,3,651121,1,11,2,6,0,0,90,0,5.616766467000001,0.193054698,0.77875,1
13255,5,3,651126,1,7,2,2,0,0,120,0,3.405633803,0.082904399,0.768,1
13256,1,3,651148,0,6,0,2,0,0,60,0,3.154185022,0.04907007099999999,0.816666667,1
13257,4,3,651155,1,0,2,9,0,0,60,0,3.44,0.05305058,0.8966666670000001,1
13258,2,3,651159,1,5,0,2,0,0,120,0,2.789915966,0.068286322,0.835,1
13259,3,3,651176,1,5,2,1,0,0,60,0,2.237704918,0.018667216,0.46666666700000003,0
13260,5,3,651182,1,11,2,4,0,0,60,0,1.884984026,0.040422757999999996,0.763333333,1
13261,2,3,651236,1,1,0,7,0,0,30,0,2.0,0.000617665,0.0,0
13262,5,3,651238,1,5,2,3,0,0,60,0,5.031700288,0.23958547800000002,0.81125,1
13263,4,3,651245,1,6,2,1,1,0,60,0,4.090452261,0.055795759,0.966666667,1
13264,1,3,651257,0,10,2,1,1,0,60,0,3.2939297119999997,0.07068835400000001,0.776666667,1
13265,2,3,651267,1,9,0,9,0,0,120,0,5.797468353999999,0.062795965,0.0,0
13266,3,3,651267,1,9,0,9,0,0,120,0,1.728813559,0.006931576,0.0,0
13267,1,3,651278,0,12,0,2,0,0,60,0,1.842105263,0.004735433,0.78,0
13268,6,3,651281,1,11,2,3,0,0,30,0,2.5,0.01159838,0.65,0
13269,6,3,651319,1,10,2,2,0,0,30,0,2.515151515,0.005627615999999999,0.7666666670000001,1
13270,1,3,651324,0,3,2,2,0,0,60,0,4.710659898,0.063619518,0.32,1
13271,5,3,651330,1,1,0,7,0,0,150,1,3.20754717,0.01159838,0.86,0
13272,4,3,651337,1,5,0,1,0,0,60,0,3.83902439,0.053942763,0.83,1
13273,5,3,651354,1,12,2,0,0,0,90,0,4.016666667,0.21494749800000001,0.8075,1
13274,5,3,651381,1,8,2,3,0,0,60,0,5.22246696,0.16265184300000002,0.736666667,1
13275,1,3,651394,0,6,1,5,0,0,120,0,3.833333333,0.05044266,0.38,0
13276,1,3,651415,0,12,0,5,0,0,120,0,2.606060606,0.029442042,0.776666667,1
13277,2,3,651423,1,5,0,0,0,0,60,0,3.6984126980000003,0.079884702,0.855,1
13278,6,3,651436,0,11,2,1,1,0,30,0,3.433962264,0.012421933999999999,0.7333333329999999,1
13279,5,3,651478,1,0,0,7,0,0,90,0,6.289940828,0.43765012700000006,0.9157142859999999,1
13280,3,3,651493,0,11,2,5,0,0,120,0,2.644444444,0.040765905,0.78,1
13281,2,3,651495,1,4,1,9,1,0,120,0,3.2027491410000004,0.127856702,0.93375,1
13282,5,3,651498,1,0,2,7,0,0,60,0,4.430167598,0.163200878,0.794285714,1
13283,3,3,651507,1,8,2,7,0,0,90,0,1.9482758619999998,0.007686501,0.5075,0
13284,2,3,651508,0,3,0,9,0,0,120,0,2.675105485,0.043442454000000005,0.865,1
13285,3,3,651508,0,3,0,9,0,0,120,0,1.584388186,0.051472102,0.0,1
13286,4,3,651534,1,6,1,2,0,0,30,0,3.544692737,0.087022167,0.96,1
13287,1,3,651544,0,12,2,1,0,0,120,0,3.1896551719999997,0.038020726,0.57,1
13288,5,3,651555,1,11,0,5,0,0,60,0,3.668639053,0.042481642,0.89,1
13289,3,3,651561,1,1,0,9,0,0,60,0,1.924050633,0.01036305,0.66,1
13290,5,3,651598,0,4,2,1,0,0,60,0,3.0239726030000003,0.12113101400000001,0.914,1
13291,1,3,651605,1,10,2,9,1,0,60,0,2.726190476,0.015647519,0.74,1
13292,3,3,651619,1,8,1,8,0,0,60,0,1.9210526319999999,0.045020932,0.9,1
13293,6,3,651624,0,5,2,1,1,0,30,0,3.133333333,0.04508956099999999,0.8633333329999999,1
13294,4,3,651635,1,8,0,7,0,0,60,1,3.563517915,0.07501201,0.82,1
13295,6,3,651660,0,0,2,5,0,0,30,0,3.7788461539999996,0.026902752000000002,0.843333333,1
13296,3,3,651672,1,10,2,2,1,0,180,0,1.767857143,0.013520005,0.7675,0
13297,5,3,651693,1,2,0,2,0,0,60,0,5.119047619,0.029442042,0.736666667,0
13298,4,3,651734,1,7,2,1,0,0,120,0,4.407692308000001,0.039256057000000004,0.95,0
13299,6,3,651740,0,0,0,6,0,0,30,1,3.448484848,0.038981538999999996,0.8533333329999999,1
13300,2,3,651759,1,3,1,4,2,0,120,0,3.611295681,0.149131837,0.96875,1
13301,2,3,651764,1,0,0,7,0,0,90,0,3.44278607,0.094914556,0.9875,1
13302,4,3,651766,1,0,2,5,0,0,60,0,4.040229885,0.048177887999999995,0.765,1
13303,1,3,651775,1,10,2,3,0,0,120,0,4.82781457,0.049962254000000005,0.763333333,1
13304,1,3,651778,1,11,2,9,0,0,60,0,1.0,0.0,0.0,0
13305,3,3,651804,0,7,0,5,0,0,120,0,1.908296943,0.029922449,0.7775,1
13306,2,3,651823,1,8,0,9,0,0,60,0,5.789473684,0.067874545,0.7375,1
13307,4,3,651828,1,6,1,5,1,0,60,0,3.925399645,0.151602498,0.91,1
13308,4,3,651850,1,0,0,7,0,0,90,0,3.560810811,0.036099101,0.644285714,1
13309,5,3,651881,1,1,0,9,0,0,60,1,4.22705314,0.12003294199999999,0.66,1
13310,1,3,651883,0,6,2,1,1,0,60,0,2.090909091,0.0015098479999999998,0.45333333299999995,1
13311,5,3,651927,1,0,0,6,0,0,120,0,3.06835443,0.083110288,0.904,1
13312,4,3,651930,1,9,2,5,0,0,30,0,3.535,0.145494475,0.8833333329999999,1
13313,4,3,651933,1,1,0,2,0,0,120,0,5.250764526,0.11776817,0.956666667,1
13314,2,3,651935,0,11,0,0,0,0,120,0,3.69047619,0.042481642,0.894285714,1
13315,4,3,651935,0,11,0,0,0,0,120,0,4.082901553999999,0.054011392000000005,0.0,1
13316,1,3,651939,0,0,2,2,0,0,60,0,2.669856459,0.038226615,0.8833333329999999,1
13317,3,3,651942,1,9,0,5,0,0,60,0,2.5153061219999997,0.033765698999999996,0.795,1
13318,6,3,651943,0,3,2,3,1,0,30,0,2.7755102039999997,0.009264978,0.725,1
13319,4,3,651950,1,5,2,9,0,0,60,0,3.9293478260000003,0.049550477,0.773333333,1
13320,6,3,651954,0,0,2,5,0,0,90,1,4.875,0.00260792,0.0,0
13321,5,3,651972,0,2,2,5,1,0,60,0,2.369369369,0.017980921,0.66,0
13322,1,3,651979,0,5,0,9,0,0,60,0,2.235955056,0.013588635,0.716666667,1
13323,1,3,651980,0,11,0,4,0,0,120,0,4.0047169810000005,0.05819779,0.763333333,1
13324,4,3,652054,1,7,1,3,1,0,60,0,3.883211679,0.072953126,0.926666667,1
13325,5,3,652064,1,9,2,1,1,0,60,0,3.807368421,0.248164162,0.9783333329999999,1
13326,3,3,652103,1,2,1,4,1,0,60,0,2.511111111,0.061972411,0.61,1
13327,1,3,652105,0,10,2,0,0,0,60,0,1.0,0.0,0.0,0
13328,6,3,652112,1,0,0,3,0,0,30,0,1.5666666669999998,0.003156956,0.0,0
13329,1,3,652114,0,12,2,0,1,0,60,0,1.0,0.0,0.0,0
13330,1,3,652149,0,0,3,1,0,0,60,0,3.4863387980000002,0.043716972,0.7433333329999999,1
13331,1,3,652156,1,0,2,2,0,0,120,0,2.60952381,0.018735845,0.81,1
13332,1,3,652158,0,12,2,2,0,0,120,0,2.712328767,0.02710864,0.9,1
13333,1,3,652226,0,9,0,5,0,0,60,0,3.439790576,0.045020932,0.75,1
13334,3,3,652267,0,1,2,8,0,0,60,0,2.028985507,0.038363873,0.6725,0
13335,4,3,652285,1,4,1,3,0,0,60,0,2.459084605,0.12161142,0.943333333,1
13336,1,3,652288,1,7,0,1,0,0,60,0,3.383275261,0.066570585,0.0,0
13337,3,3,652293,1,8,0,7,1,0,60,0,2.405797101,0.022716353999999998,0.6675,1
13338,3,3,652318,1,6,0,1,1,0,60,0,3.257611241,0.09539496300000001,0.935,1
13339,5,3,652335,1,8,2,8,1,0,60,0,3.681229773,0.312195457,0.804285714,1
13340,1,3,652390,0,5,0,1,0,0,60,0,2.769230769,0.009814014,0.7466666670000001,1
13341,2,3,652428,1,10,2,4,0,0,120,0,3.9095022619999997,0.059227232000000005,0.4525,0
13342,6,3,652435,1,1,0,2,0,0,30,0,2.2739726030000003,0.011323861999999999,0.75,1
13343,4,3,652442,1,1,0,2,1,0,60,0,3.905472637,0.053805504000000004,0.59,0
13344,6,3,652462,1,8,2,8,1,0,30,0,2.5989847719999997,0.035069658999999996,0.75,1
13345,4,3,652476,0,6,1,5,0,0,120,0,3.4,0.031432297000000005,0.903333333,1
13346,2,3,652501,1,9,0,2,0,0,120,0,2.953020134,0.030128337,0.89,1
13347,4,3,652501,1,9,0,2,0,0,120,0,3.215246637,0.049138699999999993,0.0,1
13348,1,3,652522,0,9,2,6,0,0,60,0,2.108433735,0.011941528,0.255,0
13349,1,3,652553,0,12,0,1,0,0,60,0,1.892857143,0.0035687320000000002,0.37,1
13350,1,3,652572,0,12,0,3,1,0,60,0,2.9188034189999996,0.046805297999999995,0.39333333299999995,1
13351,6,3,652578,0,3,0,4,0,0,30,0,2.214285714,0.006313911,0.45,0
13352,1,3,652586,0,5,2,8,0,0,60,0,4.15483871,0.08832612699999999,0.933333333,1
13353,1,3,652605,0,5,1,0,0,0,120,0,3.642857143,0.006931576,0.806666667,1
13354,3,3,652619,0,3,2,6,0,0,60,0,2.761904762,0.023814426,0.6375,0
13355,5,3,652664,1,12,0,5,0,0,60,0,2.0,0.020108435,0.803333333,0
13356,5,3,652672,0,8,0,6,0,0,60,0,5.094594595,0.103424611,0.9085714290000001,1
13357,3,3,652680,1,5,1,3,1,0,60,0,3.2176079730000002,0.132866653,0.865,1
13358,5,3,652684,1,4,0,7,0,0,60,0,5.077117573,0.27554732,0.888333333,1
13359,5,3,652711,1,10,2,4,1,0,60,0,5.114851485,0.17720129,0.8816666670000001,1
13360,3,3,652732,1,11,2,6,0,0,60,0,2.40942029,0.045569967999999995,0.8975,1
13361,5,3,652788,1,8,2,2,0,0,60,0,3.612962963,0.133827466,0.9175,1
13362,1,3,652818,0,7,0,6,0,0,60,0,2.352272727,0.014137671000000001,0.88,1
13363,1,3,652851,0,5,2,0,0,0,60,0,3.847682119,0.039805092,0.846666667,1
13364,4,3,652861,1,6,1,7,0,0,60,0,4.0,0.047971999,0.816666667,1
13365,3,3,652881,1,9,2,2,1,0,60,0,1.9659090909999999,0.023677167000000002,0.5625,0
13366,1,3,652886,1,8,0,3,0,0,90,1,2.113207547,0.007617871,0.483333333,1
13367,5,3,652887,0,6,0,3,0,0,120,0,2.630872483,0.080639627,0.828,1
13368,2,3,652894,1,4,0,2,0,0,60,0,11.81065089,0.13691579199999998,0.46,0
13369,4,3,652894,1,4,0,2,0,0,60,0,5.179487179,0.027657676000000003,0.0,0
13370,5,3,652898,1,5,2,9,0,0,90,0,4.33197832,0.219339785,0.78,1
13371,2,3,652902,1,3,1,3,0,0,120,0,3.041791045,0.0698648,0.9742857140000001,1
13372,6,3,652968,0,3,2,2,0,0,30,0,1.0,0.0,0.0,0
13373,1,3,652969,0,10,0,0,1,0,60,0,9.634920635,0.08324754599999999,0.4,1
13374,4,3,652971,1,7,0,2,1,0,90,0,3.334285714,0.080021961,0.91,1
13375,5,3,652994,1,5,2,9,0,0,120,0,2.711538462,0.019284881,0.5875,1
13376,5,3,652998,1,8,2,8,0,0,60,0,1.857142857,0.007068835,0.58,0
13377,1,3,653027,0,3,2,0,0,0,60,1,4.6111111110000005,0.011323861999999999,0.666666667,0
13378,5,3,653045,1,2,2,8,1,0,60,0,3.3831640060000003,0.159906664,0.911666667,1
13379,3,3,653051,0,8,2,6,0,0,180,1,1.952941176,0.011323861999999999,0.595,0
13380,1,3,653052,0,9,2,2,0,0,90,0,2.497382199,0.032667627000000005,0.6266666670000001,0
13381,1,3,653086,0,0,0,8,1,0,60,1,3.459183673,0.04646215099999999,0.526666667,1
13382,4,3,653090,1,6,2,3,1,0,60,0,1.0,0.0,0.0,0
13383,2,3,653115,0,12,1,0,1,0,120,0,3.272,0.028000824,0.7925,1
13384,5,3,653115,0,12,1,0,1,0,120,0,2.4364406780000003,0.039393315,0.0,1
13385,2,3,653127,0,6,1,0,1,0,90,0,4.478518519,0.414865143,0.9475,1
13386,3,3,653171,1,8,0,5,0,0,60,0,1.942307692,0.048452405,0.8225,0
13387,1,3,653188,0,7,2,0,0,0,60,0,2.666666667,0.019696658,0.563333333,0
13388,4,3,653210,1,9,0,1,1,0,60,0,3.365853659,0.028343971000000003,0.895,1
13389,1,3,653240,0,0,2,7,0,0,240,0,2.461111111,0.030334226000000002,0.69,1
13390,6,3,653252,0,0,3,1,0,0,30,1,2.158730159,0.009264978,0.86,1
13391,1,3,653262,1,9,0,1,0,0,120,0,3.12244898,0.010431679000000001,0.74,1
13392,5,3,653297,1,4,2,0,0,0,60,0,2.768404908,0.12380756300000001,0.764,1
13393,5,3,653301,0,2,0,6,0,0,90,0,3.370994941,0.13712168,0.75,1
13394,4,3,653326,1,6,2,6,0,0,30,0,5.5,0.028618489,0.81,0
13395,4,3,653352,1,7,0,2,0,0,90,0,3.394736842,0.017637774,0.51,1
13396,3,3,653354,1,8,2,1,1,0,60,0,2.0,0.016265184,0.683333333,0
13397,6,3,653374,0,3,2,9,0,0,30,0,2.9104477610000004,0.026696864,0.683333333,1
13398,5,3,653381,1,0,0,4,0,0,120,0,4.885017422,0.09614988699999999,0.872857143,1
13399,3,3,653412,1,0,0,4,1,0,90,0,5.078313253,0.115640656,0.643333333,0
13400,5,3,653417,1,3,0,6,0,0,120,0,2.384615385,0.027589047000000002,0.68,1
13401,6,3,653435,0,3,2,0,0,0,30,1,2.4473684209999997,0.006313911,0.71,1
13402,4,3,653440,1,5,2,4,0,0,60,0,3.0383480830000003,0.07061972400000001,0.89,1
13403,2,3,653452,0,9,0,2,0,0,120,0,3.388888889,0.029236154,0.791666667,1
13404,3,3,653452,0,9,0,2,0,0,120,0,3.557692308,0.025324274,0.0,1
13405,1,3,653465,0,12,2,2,0,0,60,0,3.2518518519999997,0.030059707999999997,0.225,0
13406,4,3,653506,1,7,2,9,0,0,90,0,6.41025641,0.017088738,0.48,0
13407,5,3,653558,1,7,2,9,0,0,60,0,3.471032746,0.09450277900000001,0.8740000000000001,1
13408,5,3,653567,1,4,0,8,0,0,60,0,2.923295455,0.070551095,0.716666667,1
13409,3,3,653569,0,0,0,7,0,0,90,0,1.929292929,0.039256057000000004,0.685,1
13410,4,3,653587,1,1,2,7,0,0,60,0,3.1208053689999997,0.031844074,0.8866666670000001,1
13411,5,3,653595,1,7,1,9,0,0,60,0,4.155131265,0.11941527699999999,0.78,1
13412,1,3,653597,0,4,0,6,0,0,60,0,2.289473684,0.017843662,0.693333333,0
13413,6,3,653601,0,8,2,6,0,0,30,0,1.0,0.0,0.0,0
13414,5,3,653653,1,8,2,9,0,0,90,1,3.0483383689999997,0.069178505,0.7225,1
13415,5,3,653659,1,4,0,1,0,0,60,0,2.141025641,0.011392491999999999,0.63,0
13416,4,3,653661,1,7,2,6,0,0,30,0,4.428571429,0.002058884,0.0,0
13417,1,3,653664,0,3,0,0,0,0,120,0,2.103448276,0.008304166,0.75,1
13418,4,3,653665,1,5,0,2,0,0,30,0,4.281481481,0.039599204,0.673333333,1
13419,4,3,653688,1,5,0,4,0,0,60,0,3.235042735,0.051883879,0.776666667,1
13420,2,3,653700,1,10,1,6,0,0,60,0,1.75,0.001372589,0.88,0
13421,1,3,653702,0,8,2,9,0,0,60,0,1.970760234,0.023059502000000003,0.305,1
13422,3,3,653711,1,1,2,4,0,0,60,0,2.0125,0.033079404,0.8575,1
13423,4,3,653718,1,6,0,6,0,0,60,0,3.1547169810000004,0.057305607,0.933333333,1
13424,3,3,653729,0,6,0,2,0,0,60,0,2.617021277,0.025255645,0.7025,1
13425,1,3,653752,0,10,0,6,0,0,60,0,2.036363636,0.007617871,1.0,0
13426,1,3,653762,0,9,2,3,0,0,60,0,5.08974359,0.054423169,0.39333333299999995,0
13427,3,3,653768,1,1,2,6,0,0,90,0,3.0961538460000004,0.055178093,0.675,0
13428,5,3,653773,1,3,0,1,0,0,60,1,4.731466227,0.197035207,0.682857143,1
13429,3,3,653793,1,1,0,8,0,0,120,0,1.915693904,0.10129709699999999,0.84,1
13430,2,3,653821,0,0,3,6,0,0,60,0,3.764705882,0.008715943,0.87,1
13431,6,3,653824,0,0,2,8,0,0,30,0,2.228571429,0.005284469,0.75,1
13432,5,3,653857,1,6,1,2,1,0,90,0,3.749303621,0.092306636,0.636,0
13433,6,3,653867,0,7,0,4,1,0,30,0,2.702380952,0.01551026,0.7666666670000001,1
13434,1,3,653870,0,5,0,1,1,0,60,0,4.244897958999999,0.02848123,0.46,1
13435,4,3,653887,1,6,1,7,0,0,60,0,3.470149254,0.031844074,0.6559999999999999,1
13436,3,3,653914,0,9,2,3,1,0,60,1,2.430107527,0.015441631,0.4525,0
13437,1,3,653944,0,12,0,5,0,0,120,0,2.7,0.0017843660000000001,0.40333333299999996,1
13438,1,3,653951,0,7,1,7,0,0,60,0,3.467741935,0.058952714,0.47,0
13439,1,3,653958,0,3,0,1,0,0,120,0,3.158119658,0.050648548,0.7466666670000001,1
13440,5,3,653988,1,3,3,9,0,0,120,0,3.4,0.026765492999999998,0.78,0
13441,4,3,653998,1,6,2,5,0,0,60,0,5.647887324,0.082492622,0.7333333329999999,1
13442,2,3,654002,1,10,0,2,0,0,150,0,4.060301508,0.055383982000000005,0.915,1
13443,1,3,654005,0,10,0,3,0,0,120,0,2.510204082,0.025255645,0.7666666670000001,1
13444,2,3,654016,0,6,1,1,1,0,30,0,3.3629032260000002,0.028549859,0.9575,1
13445,2,3,654031,1,4,0,2,1,0,60,1,8.928030303,0.16169103,0.877142857,1
13446,4,3,654031,1,4,0,3,1,0,60,1,3.255,0.044609155,0.0,1
13447,1,3,654043,0,12,0,4,0,0,180,0,2.768786127,0.032804886,0.816666667,1
13448,5,3,654045,0,10,1,4,1,0,60,0,2.529411765,0.058952714,0.846666667,1
13449,6,3,654062,0,5,2,5,0,0,30,0,1.785714286,0.001647107,0.72,1
13450,6,3,654064,0,6,0,3,0,0,30,0,4.612903226,0.07844348400000001,0.9,1
13451,2,3,654095,1,0,2,4,0,0,120,0,1.0,0.0,0.0,0
13452,4,3,654095,1,0,2,4,0,0,120,0,1.0,0.0,0.0,0
13453,3,3,654110,1,6,2,7,1,0,60,0,2.111111111,0.024706608999999997,0.7775,1
13454,5,3,654114,1,12,2,0,0,0,120,0,2.83819242,0.133552948,0.0,1
13455,4,3,654125,1,11,0,9,0,0,30,0,3.842105263,0.045020932,0.9,0
13456,5,3,654169,1,4,2,1,0,0,60,0,4.254385965,0.09978724900000001,0.7433333329999999,1
13457,2,3,654188,0,5,0,0,0,0,120,0,4.540372671,0.050099513,0.81,0
13458,4,3,654198,1,8,2,2,0,0,30,0,5.447154472,0.09189486,0.8733333329999999,1
13459,1,3,654206,0,0,2,7,0,0,120,0,3.983606557,0.033285293,0.75,1
13460,4,3,654213,1,11,0,5,0,0,60,0,4.94,0.033834328,0.8633333329999999,1
13461,5,3,654236,1,4,0,0,0,0,90,0,2.984984985,0.068149063,0.71,1
13462,6,3,654237,0,11,2,4,1,0,30,0,1.0,6.86e-05,0.0,0
13463,5,3,654260,1,2,0,5,0,0,120,0,3.67535545,0.106375678,0.911428571,1
13464,6,3,654321,0,1,2,4,0,0,30,0,2.4324324319999997,0.012284675,0.45,0
13465,2,3,654322,1,3,0,5,0,0,120,1,3.05994152,0.14357285,0.8475,1
13466,3,3,654341,1,8,2,3,1,0,120,0,2.563157895,0.066776474,0.8125,1
13467,5,3,654351,1,6,1,7,0,0,90,0,2.509090909,0.009402236999999999,0.8,0
